Artist Name,Track Name,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration,Time Signature
Aviana,Oblivion,0.26,0.981,-4.521,1,0.169,2.05e-05,0.344,1.94e-06,116.259,248226.0,3
The Replacements,Bastards of Young - 2008 Remaster,0.438,0.916,-8.318,1,0.124,0.00573,0.334,3.91e-06,143.101,218067.0,4
The Offspring,Original Prankster,0.664,0.877,-4.251,1,0.0334,0.000542,0.284,9.61e-06,146.804,220947.0,4
Avenged Sevenfold,Bat Country,0.541,0.968,-4.129,1,0.0396,0.000248,0.423,5.05e-06,125.04,311813.0,4
The Verve,The Drugs Don't Work,0.442,0.52,-8.648,1,0.0261,0.184,0.154,1.77e-06,77.437,304880.0,4
Hoobastank,Crawling In The Dark,0.57,0.915,-4.802,0,0.105,0.000273,0.178,6.7600000000000005e-06,93.54,175227.0,4
Death From Above 1979,Freeze Me,0.511,0.724,-5.927,1,0.0311,0.000826,0.23,5.36e-06,130.029,198081.0,4
Opeth,Harvest,0.501,0.686,-6.457,0,0.0246,0.0405,0.0846,2.18e-06,62.509,361467.0,4
Chattanooga Trio,Jazzanooga,0.588,0.0493,-20.4,1,0.0355,0.882,0.136,2.02e-06,99.929,2.792833333,4
The dB's,Black And White,0.299,0.971,-6.816,0,0.069,0.000656,0.0364,7.34e-06,174.192,189093.0,4
Kendra Collins Band,Pure Imagination,0.483,0.292,-16.653,1,0.0305,0.865,0.115,1.75e-06,139.348,5.2579,5
Nectar,Birthday,0.467,0.896,-3.31,1,0.0441,7.97e-05,0.3,1.4499999999999999e-06,109.953,242116.0,4
SAULT,Why Why Why Why Why,0.805,0.61,-6.64,0,0.0357,0.338,0.112,6.86e-06,114.762,238679.0,4
Mouth Culture,ihatesadsongs,0.651,0.71,-4.345,1,0.0302,0.0406,0.309,5.21e-06,117.079,159000.0,4
The Telescopes,The Perfect Needle,0.278,0.568,-9.636,1,0.033,1.04e-05,0.331,2.16e-06,95.514,208040.0,4
Alice In Chains,Check My Brain,0.441,0.845,-3.315,1,0.0462,3.28e-06,0.723,3.04e-06,113.989,237907.0,4
The All-American Rejects,"Swing, Swing",0.553,0.717,-5.857,1,0.0318,6.48e-05,0.0385,3.18e-06,127.947,233267.0,4
Pillow Queens,Liffey,0.319,0.771,-5.824,1,0.0456,0.000142,0.0996,1.87e-06,97.959,259218.0,4
TOOL,Stinkfist,0.286,0.728,-6.608,1,0.0616,0.000174,0.133,4.67e-06,171.441,312120.0,4
Backstreet Boys,Everything But Mine,0.58,0.911,-3.849,0,0.0321,0.00589,0.327,5.97e-06,129.908,4.11445,4
Inner Wave,Mushroom,0.703,0.781,-5.536,1,0.0262,0.262,0.155,8.45e-06,100.909,166229.0,4
Heaven Shall Burn,Thoughts and Prayers,0.17,0.986,-3.951,1,0.0953,7.89e-06,0.338,1.61e-06,162.782,298429.0,4
Willie Dixon,The Little Red Rooster,0.477,0.29,-18.066,1,0.0374,0.554,0.283,7.27e-06,122.589,215203.0,3
Kings of Leon,The Bucket,0.494,0.637,-6.004,1,0.0336,0.0789,0.215,1.75e-06,140.034,175547.0,4
The Hives,Walk Idiot Walk,0.623,0.947,-3.934,1,0.103,0.00386,0.582,6.840000000000001e-06,146.318,211813.0,4
Arca,Watch,0.669,0.732,-8.724,0,0.244,0.00308,0.0492,7.27e-06,150.043,148577.0,4
Amitabh Bachchan,Rang Barse Bheege Chunarwali,0.656,0.5,-12.391,1,0.295,0.849,0.1,5.9799999999999995e-06,120.608,6.10445,4
Christina Perri,A Thousand Years,0.423,0.407,-7.45,1,0.0267,0.312,0.11,1.61e-06,139.048,285120.0,3
Strapping Young Lad,Love?,0.412,0.964,-7.557,0,0.169,1.84e-06,0.502,2.3200000000000002e-06,142.536,293347.0,3
Julia Michaels,Love Is Weird,0.536,0.404,-9.315,0,0.0367,0.619,0.127,3.2500000000000002e-06,112.807,150394.0,4
The Gathering,Strange Machines,0.228,0.85,-6.23,1,0.0489,0.00223,0.056,3.91e-06,130.566,364693.0,4
Trushinitas,By the River,0.695,0.292,-18.11,1,0.0614,0.978,0.0917,4.58e-06,85.206,146270.0,4
Grimes,Violence - REZZ Remix,0.596,0.661,-7.533,0,0.0382,0.0713,0.209,1.24e-06,99.951,195300.0,4
Hundredth,Youth,0.442,0.978,-4.568,0,0.0846,2.93e-05,0.0763,3.56e-06,89.986,210480.0,4
Sarah de Warren,Flow (Acoustic Version),0.748,0.41,-8.312,0,0.0307,0.688,0.114,8.6e-06,100.016,191000.0,4
Michael Soriano Trio,Send In the Clowns,0.408,0.239,-14.704,1,0.0341,0.941,0.104,1.7199999999999998e-06,151.622,3.449383333,3
Just Geo,iBunk,0.74,0.733,-7.142,1,0.0427,0.00349,0.106,6.43e-06,140.012,182179.0,4
COUNTERFEIT.,Getting Over It,0.406,0.986,-3.662,0,0.14,0.000288,0.261,4.23e-06,168.068,157694.0,4
Spin Doctors,Two Princes,0.543,0.912,-10.71,1,0.0601,0.00162,0.0565,8.36e-06,103.731,256733.0,4
Harlott,As We Breach,0.34,0.951,-5.376,1,0.114,5.99e-05,0.298,1.22e-06,100.093,292147.0,4
Biig Piig,Feels Right,0.811,0.452,-8.676,1,0.115,0.162,0.12,5.56e-06,121.058,199006.0,4
Asha Bhosle,Jeene Ke Bahane Lakhon Hain,0.636,0.692,-11.06,0,0.0351,0.31,0.0979,9e-06,123.611,6.019783333,4
Buffalo Fuzz,My Cosmic Love,0.411,0.679,-6.48,1,0.0341,0.00814,0.13,2.29e-06,79.081,285677.0,3
Slow Pulp,Steel Birds,0.581,0.432,-7.305,1,0.0262,0.461,0.0972,2.53e-06,140.062,203500.0,4
Nothing But Thieves,Sorry - Acoustic,0.672,0.429,-7.364,0,0.0298,0.818,0.205,4.81e-06,127.912,214413.0,4
Coldplay,Magic,0.738,0.482,-8.917,0,0.0402,0.0266,0.106,3.5199999999999998e-06,93.457,285014.0,4
Nicholas Payton,The Last Goodbye,0.32,0.156,-12.258,1,0.033,0.96,0.0775,6.64e-07,159.618,5.423333333,3
DIAMANTE,Serves You Right,0.517,0.795,-6.34,0,0.0399,0.0031,0.126,3.58e-06,141.008,214321.0,4
Lata Mangeshkar,Aji Rooth Kar Ab Kahan Jaiyega,0.428,0.413,-6.638,1,0.0319,0.985,0.174,6.54e-06,125.296,5.0696,3
Cut out Club,We Are the Ghosts,0.388,0.848,-6.939,0,0.0503,0.00381,0.102,5.36e-06,166.216,192493.0,4
Emily Wolfe,Atta Blues,0.44,0.533,-5.318,1,0.0292,0.00279,0.191,4.61e-06,144.039,208173.0,4
Johnny Cosmic,Kingdom (with The Movement),0.742,0.503,-8.396,0,0.0621,0.0604,0.12,4.44e-06,74.004,282323.0,4
Bon Jovi,Bad Medicine,0.555,0.973,-3.804,1,0.035,0.048,0.0853,8.050000000000001e-06,118.642,316707.0,4
VVV [Trippin'you],Invierno Nuclear,0.532,0.836,-7.683,0,0.0359,0.0179,0.0873,1.84e-06,139.997,274000.0,3
The Record Company,I Wanna Get High,0.494,0.548,-6.753,0,0.0355,0.0213,0.183,1.29e-06,78.028,233077.0,4
To Kill Achilles,fourpercent,0.309,0.931,-9.859,1,0.167,2.16e-05,0.414,1.31e-06,197.044,174004.0,4
Billy Branch,Nobody But You,0.567,0.765,-6.625,1,0.0517,0.282,0.22,7.68e-06,147.923,187187.0,4
Culture Wars,Hunger,0.612,0.761,-6.317,0,0.0481,0.0979,0.111,5.31e-06,154.042,200809.0,4
The Offspring,Self Esteem,0.488,0.862,-7.595,1,0.0476,0.0204,0.359,7.059999999999999e-06,104.56,257827.0,4
Patti Smith,People Have the Power,0.622,0.737,-9.296,1,0.0289,0.0349,0.318,7.42e-06,130.255,310400.0,4
Jordana,I Guess This is Life,0.639,0.544,-7.355,1,0.0318,0.261,0.114,3.24e-06,92.018,211630.0,4
"Hank Williams, Jr.",All My Rowdy Friends Are Coming Over Tonight,0.607,0.904,-7.693,1,0.0435,0.13,0.134,8.77e-06,146.831,2.980666667,4
Hanni El Khatib,You Rascal You,0.604,0.665,-7.981,1,0.305,0.516,0.0766,4.8e-06,84.691,141093.0,4
Bryan Adams,Heaven,0.382,0.589,-7.315,0,0.0267,0.0465,0.122,3.35e-06,140.059,243360.0,4
Prithviraj Kapoor,Agar Aisa Na Hua Toh Salim Tujhe Marne Nahin Dega - Dialogues,0.597,0.31,-12.812,1,0.0847,0.979,0.438,9.63e-06,125.608,0.533916667,4
Jamiroquai,Virtual Insanity - Remastered,0.662,0.949,-4.758,1,0.108,0.128,0.135,5.16e-06,91.954,229360.0,4
Nadia Reid,All of My Love,0.515,0.239,-13.68,1,0.0296,0.714,0.112,2.7e-06,115.72,247041.0,4
Heretical Sect,The Depths of Weeping Infinity,0.0814,0.902,-4.89,1,0.0841,2.28e-06,0.2,8.98e-07,83.631,277383.0,4
Kate Bush,Wuthering Heights,0.481,0.392,-11.381,1,0.0312,0.366,0.124,5.2e-06,124.572,269067.0,4
Jesse Cook,Canción Triste,0.655,0.165,-16.415,0,0.034,0.954,0.0941,4.94e-06,138.02,5.03045,4
False Advertising,You Won't Feel Love,0.495,0.783,-8.835,1,0.0361,3.65e-05,0.574,5.669999999999999e-06,144.072,226587.0,4
little hurricane,Sun Sets West,0.439,0.698,-6.764,1,0.0643,0.171,0.286,8.15e-06,112.726,148800.0,3
"Charles Gounod, Yo-Yo Ma",Ave Maria,0.132,0.0195,-29.76,1,0.0445,0.993,0.0569,1.4000000000000001e-06,81.616,2.721116667,3
Patti Smith,People Have the Power,0.622,0.737,-9.296,1,0.0289,0.0349,0.318,7.42e-06,130.255,310400.0,4
Fun Lovin' Criminals,Scooby Snacks,0.76,0.577,-7.899,1,0.0339,0.0139,0.0745,2.93e-06,104.61,184000.0,4
John Diva & the Rockets of Love,American Amadeus,0.446,0.973,-4.111,1,0.0539,0.0156,0.322,5.2e-06,169.998,240840.0,4
Hole,Doll Parts,0.245,0.542,-7.159,1,0.0324,0.147,0.102,3.6499999999999998e-06,204.824,211960.0,4
Les Sexareenos,(Oh Mom) Teach Me How to Uncle Willy,0.34,0.807,-8.196,1,0.0528,0.657,0.266,8.58e-06,205.773,154387.0,4
The Seeds,It's A Hard Life,0.679,0.489,-14.14,0,0.0327,0.0224,0.0848,8.63e-06,102.357,160496.0,4
Babyface Ray,Allowance (feat. Kash Doll),0.77,0.748,-4.944,1,0.0449,0.00651,0.144,2.6300000000000002e-06,101.501,143480.0,4
Allison Ponthier,Harshest Critic,0.542,0.493,-8.022,1,0.0254,0.861,0.151,2.73e-06,101.022,196211.0,4
Devin Townsend,Genesis,0.536,0.841,-9.336,1,0.0912,0.00112,0.645,2.16e-06,128.04,365861.0,4
Remi Wolf,Hello Hello Hello,0.736,0.669,-8.305,1,0.136,0.107,0.224,7.97e-06,86.531,172023.0,4
HAIM,The Wire,0.548,0.632,-5.569,1,0.145,0.0126,0.0769,5.3500000000000004e-06,113.682,245800.0,4
Carrie Underwood,Before He Cheats,0.519,0.749,-3.318,0,0.0405,0.271,0.119,2.8999999999999998e-06,147.905,3.33245,4
ED.,Sonic Boom,0.899,0.726,-9.273,1,0.172,0.000726,0.109,7.08e-06,115.009,219136.0,4
"Nazia Hassan, Feroz Khan",Aap Jaisa Koi - Qurbani / Soundtrack Version,0.712,0.529,-8.46,1,0.0411,0.728,0.371,9.62e-06,108.363,4.151783333,4
bl00dwave,Pink Skies,0.717,0.534,-11.072,1,0.0333,0.68,0.0716,1.24e-06,99.998,158400.0,4
HUNNY,Xbox Luvr,0.693,0.824,-8.139,0,0.0415,0.00726,0.0826,8.22e-06,108.018,176708.0,4
Aaron Aye,Potion,0.396,0.474,-5.725,1,0.0625,0.629,0.295,6.989999999999999e-06,70.551,170164.0,4
renforshort,"fuck, i luv my friends",0.443,0.551,-5.667,1,0.026,0.121,0.334,6.830000000000001e-06,168.099,163852.0,4
Briston Maroney,Bottle Rocket,0.583,0.931,-4.975,0,0.125,0.0174,0.405,3.19e-06,127.034,190360.0,4
Tee Grizzley,White Lows Off Designer (feat. Lil Durk),0.747,0.574,-6.587,1,0.24,0.561,0.1,4.36e-06,127.981,175031.0,4
DMX,X Gon' Give It To Ya,0.761,0.899,-3.09,0,0.183,0.0135,0.0719,6.730000000000001e-06,95.027,217587.0,4
Plainride,Devil At Your Heels,0.478,0.834,-6.891,0,0.0439,0.00138,0.0588,3.87e-06,139.995,389547.0,4
Like A Storm,Teardrop,0.445,0.779,-7.435,1,0.044,0.0236,0.121,2.5e-06,75.983,238613.0,4
Heart,What About Love?,0.257,0.595,-6.692,0,0.0354,0.444,0.416,2.94e-06,160.6,222000.0,4
"Arijit Singh, Parampara Tandon",Pal Pal Dil Ke Paas- Title Track,0.56,0.512,-7.185,0,0.0333,0.592,0.056,3.9e-06,123.991,4.241933333,4
Anz,Unravel in the Designated Zone,0.733,0.762,-6.516,0,0.068,0.000433,0.384,7.49e-06,130.005,288000.0,4
Bile,In League,0.497,0.909,-11.786,0,0.0802,2.08e-05,0.68,1.25e-06,139.915,292037.0,4
Maisie Peters,"I'll Be There For You - Recorded at Metropolis Studios, London",0.528,0.116,-14.375,1,0.0388,0.94,0.108,4.38e-06,78.245,2.81331667,4
Emma Hoet,jeunesse exemplaire,0.715,0.645,-6.84,0,0.0497,0.399,0.115,3.1600000000000002e-06,117.023,228813.0,4
Quaker City Night Hawks,Suit in the Back,0.744,0.562,-8.883,0,0.0327,0.0836,0.149,5.23e-06,104.035,173253.0,4
The Clovers,"Hey, Miss Fannie - 2007 Remaster",0.613,0.279,-13.187,1,0.0432,0.757,0.0874,9.55e-06,165.259,146000.0,4
Son House,Death Letter Blues,0.803,0.288,-15.418,0,0.0629,0.865,0.0833,8.65e-06,115.685,259160.0,4
Black Rebel Motorcycle Club,Spread Your Love,0.415,0.901,-3.124,1,0.0428,0.00987,0.136,4.24e-06,128.216,225333.0,4
Cian Ducrot,Know Me Again (with Cate),0.558,0.407,-10.381,1,0.0281,0.842,0.107,4.78e-06,133.959,255255.0,4
Lita Ford,Kiss Me Deadly,0.468,0.743,-10.846,1,0.0326,0.00819,0.369,6.48e-06,156.103,241800.0,4
LOKI,Gonz√°lez,0.52,0.307,-16.509,1,0.0345,0.952,0.0941,5.15e-06,140.008,238000.0,4
Miley Cyrus,Midnight Sky,0.705,0.814,-5.466,0,0.0346,0.00115,0.203,2.59e-06,110.0,223279.0,4
'68,Bad Bite,0.558,0.977,-5.082,1,0.211,0.000618,0.316,4.73e-06,167.984,190031.0,4
Mickey Hawks,Bip Bop Boom,0.421,0.922,-5.875,1,0.0601,0.501,0.0863,8.94e-06,88.387,96227.0,4
Jessy Martens and Band,Stronger,0.718,0.676,-7.442,0,0.0307,0.219,0.338,5.95e-06,97.027,230467.0,4
Volumes,holywater,0.503,0.992,-5.407,1,0.18,1.88e-05,0.327,1.13e-06,139.965,164571.0,4
Fredo Bang,Top (Remix) feat. Lil Durk,0.537,0.674,-6.3,1,0.274,0.0657,0.1,4.68e-06,98.642,158427.0,4
Gretchen Wilson,Here for the Party,0.656,0.717,-4.871,1,0.0279,0.0127,0.904,8.09e-06,123.988,3.279333333,4
John Cooper Clarke,(I Married a) Monster from Outer Space,0.562,0.545,-14.392,0,0.0487,0.764,0.347,3.4200000000000003e-06,132.495,211560.0,4
Alabama,High Cotton,0.661,0.581,-9.67,1,0.032,0.423,0.11,8.63e-06,91.11,3.005333333,4
Megadeth,Symphony Of Destruction,0.61,0.891,-5.452,0,0.0587,0.000805,0.0657,5.1e-06,139.903,246733.0,4
Bobby Timmons Trio,They Didn't Believe Me,0.518,0.12,-25.934,1,0.0467,0.808,0.117,3.54e-06,95.735,6.78845,4
Earl Hooker,You Don't Want Me,0.593,0.464,-16.925,1,0.0374,0.509,0.166,7.63e-06,113.001,316667.0,4
Highly Suspect,Little One,0.474,0.363,-7.489,1,0.0295,0.0126,0.109,1.1e-06,139.889,241667.0,3
Amy Macdonald,This Is The Life,0.628,0.882,-5.024,0,0.0323,0.259,0.065,8.53e-06,95.083,184413.0,4
King Calaway,World For Two,0.677,0.446,-8.096,1,0.025,0.315,0.212,4.4e-06,96.947,3.094,4
cleopatrick,hometown,0.315,0.826,-4.314,0,0.0636,0.00064,0.0703,3.59e-06,139.161,256072.0,4
Of Monsters and Men,Sloom,0.479,0.411,-8.833,1,0.0282,0.555,0.0797,3.1600000000000002e-06,89.779,283947.0,4
Dave Edmunds,King Of Love,0.388,0.831,-8.686,1,0.055,0.16,0.156,8e-06,173.636,191320.0,4
BLOXX,Coming Up Short,0.53,0.721,-4.599,1,0.0431,0.0047,0.0568,5.94e-06,150.988,195534.0,4
Masked Wolf,Astronaut In The Ocean,0.778,0.695,-6.865,0,0.0913,0.174,0.151,4.72e-06,149.996,2.213,4
STACEY,Strange (But I Like It),0.605,0.779,-4.816,0,0.0317,0.272,0.221,8.12e-06,122.009,224801.0,4
Kyuss,Son of a Bitch,0.456,0.7,-13.014,1,0.0464,0.0353,0.182,4.71e-06,101.023,363307.0,4
Joanne Shaw Taylor,Creepin',0.427,0.85,-5.524,1,0.0407,0.0493,0.348,6.9499999999999995e-06,135.208,221430.0,4
Minutemen,Corona,0.47,0.913,-10.196,1,0.0343,6.59e-05,0.222,9.77e-06,130.425,145533.0,4
fern,Wasting Time,0.542,0.752,-6.463,1,0.218,0.229,0.129,5.14e-06,172.511,144706.0,4
Luke Combs,Cold As You,0.598,0.846,-4.956,1,0.0355,0.0527,0.113,3.28e-06,144.04,3.101783333,4
Jimmie Allen,Make Me Want To,0.519,0.872,-3.212,1,0.0616,0.0793,0.111,7.4e-06,179.965,2.871333333,4
Sonder,Nobody But You,0.637,0.299,-11.314,1,0.0366,0.742,0.359,3.64e-06,83.872,213214.0,4
Biffy Clyro,End Of,0.474,0.956,-4.442,0,0.0809,0.00124,0.114,5.8899999999999995e-06,168.148,277427.0,3
The Only Ones,"Another Girl, Another Planet - 2008 re-mastered version",0.325,0.838,-6.501,0,0.144,0.0327,0.126,4.49e-06,156.507,181173.0,4
The Vintage Caravan,Whispers,0.259,0.976,-4.654,0,0.1,1.17e-05,0.2,2.8299999999999996e-06,149.351,224956.0,4
Pepper,Warning (feat. Stick Figure),0.801,0.527,-7.191,0,0.118,0.0192,0.131,5.2e-06,76.022,232160.0,4
Machine Gun Kelly,DAYWALKER! (feat. CORPSE),0.632,0.922,-2.173,1,0.0794,0.00558,0.0927,4.97e-06,88.972,137747.0,4
Sepultura,Orgasmatron,0.495,0.98,-5.467,1,0.091,0.000177,0.227,3.26e-06,138.217,254387.0,4
Belle Mt.,Famous Son,0.72,0.742,-5.889,1,0.0559,0.0324,0.306,7.18e-06,118.063,180561.0,4
From Sorrow To Serenity,Red Mist,0.282,0.903,-5.554,1,0.0633,4.25e-05,0.0838,2.7600000000000003e-06,177.097,224383.0,4
Built To Spill,Mountain Top,0.503,0.759,-8.7,1,0.0315,0.00755,0.338,9.649999999999999e-06,142.856,125765.0,4
Svalbard,Listen to Someone,0.225,0.926,-5.378,0,0.0556,1.27e-05,0.0804,1.65e-06,128.574,310547.0,3
–ì—Ä—É–ø–ø–∞ –•–º—É—Ä—ã–π,–†–æ–¥–∏–Ω–∞,0.539,0.701,-13.176,1,0.0673,0.29,0.31,4.98e-06,139.967,261536.0,4
Lil Zay Osama,61st to 64th,0.843,0.535,-8.922,1,0.507,0.403,0.101,4.09e-06,73.063,121853.0,4
Fontaines D.C.,I Don't Belong,0.657,0.716,-7.76,0,0.0264,0.2,0.173,5.13e-06,112.045,271107.0,4
Bryce Janey,Funky Guitar Blues,0.563,0.871,-5.825,1,0.029,0.000197,0.0928,5.1700000000000005e-06,114.894,261627.0,4
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,0.894,0.404,-5.913,0,0.13,0.453,0.0801,7.59e-06,102.009,236507.0,4
OurR,MUNG,0.562,0.572,-5.943,1,0.03,0.0019,0.0712,7.91e-06,120.026,299000.0,4
The Shelters,Rebel Heart,0.392,0.884,-3.374,1,0.0385,0.00132,0.35,5.0800000000000005e-06,169.123,238924.0,4
Aretha Franklin,I Get High,0.444,0.406,-12.765,0,0.0535,0.119,0.351,4.11e-06,95.373,251827.0,4
Casper The Ghost,Again,0.572,0.73,-7.617,1,0.0358,0.00479,0.104,6.35e-06,148.052,158973.0,4
Alaska Reid,Oblivion,0.522,0.457,-6.094,1,0.0267,0.175,0.209,2.5e-06,74.914,251579.0,4
MISSIO,Sing To Me,0.55,0.872,-4.742,0,0.0588,0.0864,0.0617,6.18e-06,142.041,189920.0,4
SAINt JHN,Roses - Imanbek Remix,0.784,0.721,-5.457,1,0.0506,0.0149,0.285,8.95e-06,121.966,176219.0,4
Bettye LaVette,Blues For The Weepers,0.617,0.57,-6.823,0,0.105,0.761,0.109,6.4e-06,145.035,226027.0,4
Big Brother & The Holding Company,Ball and Chain,0.398,0.266,-14.661,0,0.0396,0.516,0.218,2.5e-06,81.045,567973.0,4
Kishore Kumar,Tu Rutha Dil Tuta - Yaarana / Soundtrack Version,0.237,0.484,-8.521,0,0.0363,0.9,0.0909,6.42e-06,87.352,3.08755,4
The Cure,Fascination Street - Remastered,0.506,0.909,-5.746,0,0.08,0.00145,0.17,4.99e-06,100.101,315187.0,4
John Mayer,Waiting On the World to Change,0.578,0.756,-5.82,1,0.115,0.157,0.249,6.63e-06,176.739,201173.0,4
blond,Les bonnes mani√®res,0.762,0.471,-9.657,1,0.166,0.658,0.101,6.5800000000000005e-06,167.033,178973.0,4
Shed Seven,Chasing Rainbows,0.202,0.853,-6.326,1,0.0475,0.0245,0.143,3.7e-06,100.625,265133.0,4
Everything Everything,No Reptiles,0.631,0.515,-9.038,1,0.0245,0.0339,0.116,3.81e-06,154.935,282853.0,4
"Langhorne Slim, Jill Andrews",Sea Of Love,0.538,0.272,-10.783,1,0.0381,0.904,0.108,3.1600000000000002e-06,118.382,3.38651667,4
Black Honey,Beaches,0.594,0.851,-3.47,1,0.0514,0.00881,0.0749,8.98e-06,83.522,180356.0,4
Heathen,Empire of the Blind,0.474,0.974,-3.715,0,0.0688,2.26e-06,0.499,2.27e-06,105.018,351613.0,4
KISS,Psycho Circus,0.556,0.929,-5.055,1,0.0637,7.36e-05,0.237,4.4e-06,121.48,330360.0,4
Golden Vessel,Hesitate,0.406,0.53,-9.556,1,0.045,0.739,0.108,7.009999999999999e-07,122.773,251279.0,4
Beastie Boys,Intergalactic - Remastered,0.734,0.864,-6.119,1,0.303,0.022,0.246,4.7e-06,105.932,231493.0,4
Smash Into Pieces,Merry Go Round,0.528,0.939,-3.085,1,0.0437,0.076,0.412,5.77e-06,95.98,222973.0,4
R.B James,Let Me Reach That Mountain,0.704,0.111,-19.914,0,0.0599,0.925,0.106,1.79e-06,74.969,3.525,4
All Time Low,Once In A Lifetime,0.492,0.911,-3.891,0,0.113,0.015,0.345,4.29e-06,168.024,189543.0,4
David Banner,Like A Pimp,0.844,0.846,-5.167,1,0.176,0.00487,0.0784,9.100000000000001e-06,144.079,254707.0,4
Cage The Elephant,Too Late To Say Goodbye,0.482,0.55,-7.098,0,0.0356,0.135,0.294,1.05e-06,67.559,252787.0,4
Truckfighters,Desert Cruiser,0.198,0.756,-7.04,1,0.0518,0.00229,0.16,2.46e-06,121.924,449947.0,4
Arijit Singh,Kalank (Title Track),0.57,0.55,-8.343,1,0.035,0.524,0.0921,4.35e-06,117.999,5.186433333,4
Five Finger Death Punch,Lift Me Up (feat. Rob Halford of Judas Priest),0.508,0.988,-3.613,0,0.165,8.45e-05,0.209,1.7399999999999999e-06,75.018,246209.0,4
Car Bomb,Lights Out,0.284,0.951,-5.134,1,0.0992,0.000189,0.369,1.81e-06,104.722,257916.0,3
"Asha Bhosle, Kishore Kumar",Phool Se Galon Pe,0.52,0.37,-13.84,1,0.384,0.981,0.18,9.499999999999999e-06,84.061,2.580266667,4
SEND MEDICINE,She Believes in the Devil,0.596,0.658,-7.44,1,0.0337,0.258,0.0975,9.56e-06,88.842,269621.0,4
Rauw Alejandro,El Efecto - Remix,0.771,0.769,-3.504,0,0.0694,0.18,0.345,9.31e-06,167.969,289899.0,4
Travis Tritt,Country Club,0.805,0.57,-8.215,1,0.0272,0.194,0.106,7.6e-06,126.478,3.18,4
Sorry,Starstruck - Single Version,0.608,0.759,-7.246,0,0.034,0.0569,0.169,8.61e-06,124.504,204080.0,4
Phoenix,If I Ever Feel Better,0.755,0.553,-9.449,0,0.107,0.0492,0.0646,8.36e-06,119.7,266600.0,4
ghost orange,Phantoms,0.409,0.0965,-22.079,1,0.0387,0.919,0.379,2.19e-06,135.024,239222.0,3
LOWLIVES,I Don't Like You,0.527,0.969,-3.97,1,0.0692,0.000114,0.109,3.86e-06,125.079,175533.0,4
Nadia Reid,Oh Canada,0.6,0.613,-10.711,1,0.0258,0.0104,0.217,5.580000000000001e-06,129.995,287150.0,4
YSN Flow,Do It Again (feat. Doe Boy),0.729,0.741,-6.537,0,0.253,0.171,0.0972,8.77e-06,137.457,155024.0,4
Kjell Braaten,√òstavind,0.677,0.817,-8.569,0,0.0369,0.625,0.104,9.030000000000001e-07,95.009,193833.0,4
Eli Brown,Trouble (with Talk Show),0.631,0.948,-4.459,1,0.11,0.0286,0.0556,5.7e-06,130.053,197043.0,4
Mooski,Track Star,0.641,0.598,-5.7,0,0.324,0.381,0.0921,2.85e-06,131.459,199706.0,5
Primal Scream,Rocks,0.619,0.855,-4.164,1,0.0376,0.000247,0.0318,9.35e-06,127.671,216160.0,4
Barracuda Sound,Eres Divina,0.93,0.409,-8.347,0,0.077,0.759,0.0925,9.270000000000001e-06,119.875,2.784,4
Tommy Castro,Love Is,0.76,0.776,-5.094,0,0.0645,0.0315,0.102,9.35e-06,99.006,280480.0,4
Leon Bridges,River,0.635,0.184,-10.785,1,0.0456,0.665,0.146,1.77e-06,128.424,240200.0,4
Hong Kong Express,"Time-Data. The Stars. The Essence. Love. Abstract Beauty. Desire. Ariseth, As The Sun.",0.637,0.287,-14.732,0,0.155,0.734,0.112,1.99e-06,82.008,187317.0,4
Memorex Memories,Curious Alice,0.383,0.512,-17.868,1,0.0601,0.0951,0.115,2.93e-06,170.034,206158.0,4
Classixx,Weekends,0.722,0.727,-7.797,1,0.0382,0.00336,0.0944,7.08e-06,116.024,233337.0,4
Alicia Keys,No One,0.644,0.549,-5.415,0,0.0285,0.0209,0.134,1.67e-06,90.04,253813.0,4
George Harrison,All Things Must Pass - 2020 Mix,0.46,0.586,-6.32,1,0.0281,0.446,0.0831,4.89e-06,122.014,226960.0,4
Aretha Franklin,Jump to It,0.823,0.611,-8.899,0,0.136,0.127,0.206,8.72e-06,119.569,401267.0,4
Of Monsters and Men,Slow And Steady,0.316,0.803,-7.143,0,0.0543,0.0172,0.36,3.08e-06,117.233,301613.0,4
Nairobi,Funky Soul Makossa,0.915,0.827,-7.715,1,0.137,0.0411,0.0618,7.91e-06,118.07,296253.0,4
Sepultura,Arise,0.372,0.961,-6.765,0,0.0931,1.52e-05,0.0916,1.59e-06,115.336,198227.0,4
Remi Wolf,Photo ID,0.822,0.66,-3.637,1,0.0819,0.111,0.143,8.020000000000001e-06,113.956,265263.0,4
Tiwa Savage,Koroba,0.85,0.645,-6.302,0,0.0611,0.358,0.09,9.3e-06,104.022,156454.0,4
Geeshie Wiley,Last Kind Words Blues,0.393,0.315,-11.066,1,0.0305,0.939,0.252,3.76e-06,137.741,181000.0,4
The Kid LAROI,WITHOUT YOU,0.662,0.413,-7.357,1,0.0299,0.213,0.134,4.67e-06,93.005,161385.0,4
mui zyu,pour a brain,0.557,0.289,-12.165,1,0.0282,0.562,0.108,1.3800000000000001e-06,120.031,207915.0,4
Metallica,Enter Sandman,0.577,0.828,-8.691,0,0.0298,0.00213,0.0581,6.04e-06,123.257,331267.0,4
